STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,TRANSACTION,Transaction,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SECTOR,Institutional sector,CIVIL_STATUS,Civil status,HOUSEHOLD_TYPE,Household type,INCOME_PRINCIPAL,Earnings of the principal,INCOME_SPOUSE,Earnings of the spouse,LEVEL,Level,TAX_BASE,Tax base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2010,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2011,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2012,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2013,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2014,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2015,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2016,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2017,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2018,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2019,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2020,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2021,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2022,,150000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2023,,125140,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,GBR,United Kingdom,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2024,,125140,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2000,,63550,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2001,,27050,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2002,,27950,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2003,,28400,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2004,,29050,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2005,,29700,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2006,,30650,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2007,,31850,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2008,,32550,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2009,,33950,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2010,,34000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2011,,34500,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2012,,35350,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2013,,36250,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2014,,36900,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2015,,37450,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2016,,37650,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2017,,37950,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2018,,38700,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2019,,39475,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2020,,40125,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2021,,40525,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2022,,41775,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2023,,44725,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,USA,United States,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L2,2,_Z,Not applicable,2024,,47150,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,AUS,Australia,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L1,1,_Z,Not applicable,2000,,6000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,AUS,Australia,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L1,1,_Z,Not applicable,2001,,6000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,AUS,Australia,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L1,1,_Z,Not applicable,2002,,6000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,AUS,Australia,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L1,1,_Z,Not applicable,2003,,6000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,AUS,Australia,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L1,1,_Z,Not applicable,2004,,6000,,1,One,A,Normal value,0,Units
DATAFLOW,OECD.CTP.TPS:DSD_TAX_PIT@DF_PIT_CENT(1.0),Personal income tax (PIT) - central government rates and thresholds,I,AUS,Australia,A,Annual,TH,Income threshold,PIT,Personal income tax,XDC,National currency,S1311,Central government,S,Single person,S_C0,"Single person, no children",AW100,100% of average wage,_Z,Not applicable,L1,1,_Z,Not applicable,2005,,6000,,1,One,A,Normal value,0,Units
